b'id',b'created_at',b'retweet_count',b'text'
717543098985762816,2016-04-06 02:43:00,1,b'RT @PFG_Krystal: How parents dig a money hole for their kids without knowing it @dankadlec https://t.co/f5LrpGRzc9  lead by example via @Pe\xe2\x80\xa6'
717543067071328256,2016-04-06 02:42:53,1,"b""RT @PFG_Krystal: How I'm feeling 2 minutes before my scheduled call with @sophiabera https://t.co/DSEJqoMcm8"""
717543026399141888,2016-04-06 02:42:43,3,"b'RT @PFG_Krystal: ""A4: Student loans prevented me from saving more and investing in myself. It was suffocating"" #Millennialtalk #Ad @jjeffro\xe2\x80\xa6'"
717542909101256704,2016-04-06 02:42:15,0,"b""@BillSimonet @TheOnion it's so true!"""
717541142217117701,2016-04-06 02:35:14,0,"b""@PFG_Krystal you're the sweetest!"""
717540959387422721,2016-04-06 02:34:30,1,b'RT @PFG_Krystal: How I felt after the call with @sophiabera! She is INCREDIBLE! https://t.co/Ruhf3Axsqf'
717509572269768704,2016-04-06 00:29:47,0,b'Agreed! https://t.co/lD9z1ptKaw'
717502352924794880,2016-04-06 00:01:06,0,b'5 ways #millennials can fatten their tax refunds: https://t.co/LZFnPpvnax via @washingtonpost'
717411648676343808,2016-04-05 18:00:40,0,b'The 4 Secrets to Successful Side Projects: https://t.co/Q6jPmQXtVJ via @todoist'
717343716864823298,2016-04-05 13:30:44,0,b'Ha! Failure To Get Into Private College To Be Most Financially Responsible Act Of 17-Year-Old\xe2\x80\x99s Life: https://t.co/dWg6zaY5z7 via @theonion'
717196325415030784,2016-04-05 03:45:03,1,b'RT @scott_r_frank: My good friend Jennifer Harper does amazing work with #FinancailLiteracy. April is Financial Literacy Month https://t.co\xe2\x80\xa6'
717196296872787968,2016-04-05 03:44:56,1,"b""RT @JDBruceCPA: Can't wait to join @BillWinterberg and my other esteemed fellow judges at #fuseutah. https://t.co/JW5j50T4hv"""
717196237485649920,2016-04-05 03:44:42,2,"b'RT @WovenCapital: Could you be on the path to becoming a self-made millionaire? Possibly, if you have these personality traits via  https:/\xe2\x80\xa6'"
717158810058526721,2016-04-05 01:15:59,4,"b""RT @AshleyStahl: Resilience isn't just about getting through traumatic events. It's a skill set you can hone daily: https://t.co/DiYnMusJZN\xe2\x80\xa6"""
717158165079429120,2016-04-05 01:13:25,1,b'These are great questions! RT https://t.co/13PlFKSYU4'
717157367922581504,2016-04-05 01:10:15,2,b'RT @KatieYRL: My latest article for @Forbes! Online Financial Planning Is Better Than You Think https://t.co/NnGFXa4mqW'
717139981039505408,2016-04-05 00:01:09,1,b'Stop Asking Entrepreneurs to Work For Free: https://t.co/1ACYcmuJCF via @boriquachicks'
717085347054620672,2016-04-04 20:24:04,0,"b""@LaurynCwilliams Only people who haven't experienced the glory of breakfast tacos! #breakfastofchampions"""
717084494830768128,2016-04-04 20:20:41,0,"b'Dear Dad, thanks for buying me Apple Care for Christmas. I dropped my iphone by the pool yesterday &amp; my screen shattered. Fixing it today!'"
717083348447813633,2016-04-04 20:16:07,0,b'This morning I trained an olympian and she brought me breakfast tacos. It was nice way to start the day :) @LaurynCwilliams'
717049274379448321,2016-04-04 18:00:43,0,b'A Quick and Easy Method to Clear Your Mind in 10 Minutes: https://t.co/nmcoBYMnis via @dailymuse'
717003928794083328,2016-04-04 15:00:32,0,b'Thanks for sending this! https://t.co/T5woLqXLQy'
716981444279726081,2016-04-04 13:31:11,1,"b'""Happiness is found when you stop comparing yourself to other people."" https://t.co/gCxup0DIr1'"
716777421350047744,2016-04-04 00:00:28,0,b'How to stop a shopping addiction (plus additional tips in the comments!): https://t.co/pQpo7xfY85 via @MoneyNing'
716686739797049345,2016-04-03 18:00:08,1,b'Quick #money tip: A sneaky way to up your 401(k) contributions without noticing a hit to your take-home pay? Increase them by 1% each year.'
716618748971585536,2016-04-03 13:29:58,1,b'The one financial habit #millennials should keep: https://t.co/dqToeuMEeW via @washingtonpost'
716505658690895872,2016-04-03 06:00:35,0,b'@jlthrift @Adele I imagine really dramatic modern dances for each one of them! They are the types of songs that tell a story.'
716504504418439168,2016-04-03 05:56:00,0,"b""Only 12 emails in my inbox! Which is as close as I've been to #inboxzero in about a month. #winning"""
716504259416580096,2016-04-03 05:55:02,0,"b'@jlthrift @Adele Ooh, hard question. Right now it\'s a toss up between ""I Miss You"" and ""Love In the Dark"" from her new album. You?'"
716489364738473985,2016-04-03 04:55:50,0,"b""It's super loud outside my apt tonight, so of course I'm listening to @Adele w/earbuds in while I crush emails on a Sat. night. #ladyboss"""
716487893301067776,2016-04-03 04:50:00,0,"b""I cleaned my apartment today and scrubbed the jacuzzi tub. I'm very excited about the bubble bath in my future :)"""
716430216927686656,2016-04-03 01:00:49,1,"b'RT @MichaelKitces: A big deal. Trainees paid as employees, not salespeople! ""Merrill Reaches $14M Settlement in Overtime Dispute"" https://t\xe2\x80\xa6'"
716414960578985985,2016-04-03 00:00:11,0,"b""14 things to do as soon as you realize you're about to be fired: https://t.co/jeZVkFBNtf via @BI_Careers"""
